unified_id,platform,source_category,vector_hint,text_clean,label
UID042898,YouTube,judi_online_pinjol,judi_online_pinjol,"nah dolor kito ,stop kalu cak itu maen slot ancur kito",judi_online_pinjol
UID032842,YouTube,judi_online_pinjol,judi_online_pinjol,"kk mau tanya kalo judol yg live,misal seperti casino apakah itu di setting juga kk? atau sistem remote control,.misal putaran nya mau bandar tarohbdi angka berapa sj ,gitu kk..tolong di jawab terimakasih",judi_online_pinjol
UID040940,YouTube,judi_online_pinjol,judi_online_pinjol,sukur lah aku narkoba judol udah gak udah 1th,judi_online_pinjol
UID034690,YouTube,judi_online_pinjol,judi_online_pinjol,"ayo pesulap merah, masih ingat kan waktu bisa ngerubah kartu, nah sekarang gimana kalau ngerubah slot dan dapatkan jackpot...",judi_online_pinjol
UID003159,YouTube,deepfake_penipuan_ai,phishing_rekayasa_sosial,"bang jelasin penipuan pinjol dong, soalnya bapak gw yang baru main sosmed 6bulan,udah ketipu mentah2. dia mau pinjam 20jt,tapi agen itu malah minta transfer 2jt,3jt dan 5jt secara bertahap,katanya ini itu. dan bapak gw ga bilang apa2 sebelumnya,ketika udh ketip baru dia bilang. dan gw mara kesell banget",phishing_rekayasa_sosial
UID053125,YouTube,malware_apk,malware_apk,kak bertanya. sempat mengalami undangan apk itu barusan. sempat klik download apm terus setelah itu ada pilihan buka undangan. nah pas itu sadar kalau itu apk berbahaya jd gk sempat klik yg pilihan buka. cepat2 buat mode pesawat atau matiin data cell klo gk slh tp krn lupa apa yg harus di lakukan selanjutnya akhirnya buka lg data cell dan cari tau di youtube. nah data aktiv kembali sekitar 5 menit baru sy reset pabrik. apa sudah aman sampai situ kak?td cek2 pakak sms banking rek bank dan saldo aman. blm sempat gnti pass kak krn laptop lg gk ada kak..,malware_apk
UID031876,YouTube,judi_online_pinjol,judi_online_pinjol,slot di hapus aja bt org kecanduan dan miskin serta ngrusak pikiran jg blokur sj biar tdk ada lg judi slot,judi_online_pinjol
UID035272,YouTube,judi_online_pinjol,judi_online_pinjol,pemain slot itu adalah mahluk yg paling bebal.,judi_online_pinjol
UID039193,YouTube,judi_online_pinjol,judi_online_pinjol,"kalo ini mah beneran judi (bertaruh), karena gak ada yang tau pasti menang atau tidaknya",judi_online_pinjol
UID045820,YouTube,judi_online_pinjol,judi_online_pinjol,"[USER] ada dia bangga main judi,hey kamu ga ngerti ya? dia lo udah berhenti judi dan mulai dari nol,ga bisa baca ya? banyak orang yang minim literasi.bukan maksudnya menghina cuma jadi apa negara kita ke depannya klo kayak gini [EMOSI_SEDIH]",judi_online_pinjol
UID044638,YouTube,judi_online_pinjol,judi_online_pinjol,dari pada judi mending balatro ga sih,judi_online_pinjol
UID037012,YouTube,judi_online_pinjol,judi_online_pinjol,"semenjak adanya judol,saya sering melihat teman saya,garuk""kepala",judi_online_pinjol
UID036518,YouTube,judi_online_pinjol,judi_online_pinjol,"nah ini kalo memang bener itu orang bisa buat game judol.. buat pesulap merah harusanya lapor ke polisi tu tangkap orangnya ,,gali semuanya yang pernah dia lakukan... sudah pasti kena tu bandar2.. soalnya sudah jelas tu orng kenal para bandar2nya",judi_online_pinjol
UID034901,YouTube,judi_online_pinjol,judi_online_pinjol,hai kawan2 sesama manusia berhenti lah bermain judol aku dah jadi korban,judi_online_pinjol
UID033668,YouTube,judi_online_pinjol,judi_online_pinjol,judi.jujur di larang,judi_online_pinjol
UID001483,X,deepfake_penipuan_ai,deepfake_penipuan_ai,"ai penipu buat akun baru alasannya akun lama kena sb, hati-hati ya gaisss penipuonline [URL]",deepfake_penipuan_ai
UID033064,YouTube,judi_online_pinjol,judi_online_pinjol,bantu gua berhenti judol bang [EMOSI_SEDIH],judi_online_pinjol
UID018598,YouTube,peretasan_pencurian_identitas,judi_online_pinjol,"bang gimana kalau email nya pun sudah di ganti sama sipembajak, caranya gimana bang.. saya mohon jawabannya, soalnya akun saya dibajak dan diposting promosi judi online tolong saya bang",judi_online_pinjol
UID040946,YouTube,judi_online_pinjol,judi_online_pinjol,setidaknya ga percuma buat yg belum pernah nyentuh judol,judi_online_pinjol
UID002703,YouTube,deepfake_penipuan_ai,phishing_rekayasa_sosial,"saya setiap malam di telpon dan saya udah bilang saya tahu mereka menelpon. kocaknya di ulang lagi, bukannya makin pinter nipunya, ini alasannya gak jelas! bahkan kocaknya saat itu umur saya baru 24 tahun, eh di laporkan anak saya masuk rumah sakit masuk ugd yang berusia 20 tahun. lalu saya balas "" saya punya anak pas umur 4 tahun!?"".",phishing_rekayasa_sosial
UID036656,YouTube,judi_online_pinjol,malware_apk,"kenapa abg yg buat apknya gak ikut main judolnya, tinggal seting aja tuuh perkalian nya di bet besar bisa kaya cok",judi_online_pinjol
UID036405,YouTube,judi_online_pinjol,judi_online_pinjol,udah judi ya judi aja...jgn bilang judi online penipuan... udah kalah baru cari pembenaran kalau menang gimana...pasti diam aja,judi_online_pinjol
UID000878,X,judi_online_pinjol,judi_online_pinjol,"pinjol/paylater pengajuannya cukup dengan input data, limit bisa digunakan. penagihannya?! pun sistemnya juga dibuat demikian mudahnya. dengan cara menghantui pikiran kalian agar panic attack lalu bayar. : tidak mau kena konsekuensi mister gimana caranya? : ""pembayaran""",judi_online_pinjol
UID045092,YouTube,judi_online_pinjol,judi_online_pinjol,temen gua kuliah jurusan it. malah maen slot . kan goblok,judi_online_pinjol
UID049384,YouTube,deepfake_penipuan_ai,judi_online_pinjol,bang atm rekening kita harus d ganti gak kalau data kita sudah bocor.. truz klanjutnyh ada pihak pinjol gak bang krumah abang,judi_online_pinjol
UID040371,YouTube,judi_online_pinjol,judi_online_pinjol,"gua habis 3m lebih. rumah mobil harta semua habis. hutang banyak. jadi miskin sekarang. teman "" saya sama rata"" 1m lebih habisnya. ada jg yg lebih dari saya karena dia lebih kaya. pekerjaan mereka hilang, tidak akn bisa berhenti main sblm habis semua, udah habis pun masih lanjut jika ada yg ngasih pinjaman. jngn sekali "" kalian mencoba. sekarang saya belajar bikin konten bisa dibilang ngemis online. gak punya modal buat usaha. parah slot ini emnk, kalian mencoba siapkan diri anda menjadi gembel.",judi_online_pinjol
UID036512,YouTube,judi_online_pinjol,judi_online_pinjol,kalau togel gimana bang......penipuan juga gak,judi_online_pinjol
UID045037,YouTube,judi_online_pinjol,judi_online_pinjol,pemain koprok ketawa ngeliat judol online wkwk,judi_online_pinjol
UID046981,YouTube,judi_online_pinjol,judi_online_pinjol,"[USER] bner brow smnjak judi rasa was2 dn hati pun tdak pernh tenang ,,sy sndiri mngalami ..sy berharp gk da lg yg terjrat judol dn yg udah terjerumus ..hrus bsa mnahan nfsu untuk judol ..alihkan hri2mu dngn krja dn kluarga ,pokoknya intinya jngn smpe melamun sndri ,yg ahkirnya bosan dn rsa pngn depo kumat lagi..",judi_online_pinjol
UID038787,YouTube,judi_online_pinjol,judi_online_pinjol,cape banget sama temen bahkan sodara sendiri yg bebal di larang buat main judi online.,judi_online_pinjol
UID053919,X,penipuan_ewallet_qris,penipuan_ewallet_qris,"qris palsu vs qris asli?? ingin menanggapi kasus penipuan qris masjid tp dari segi produk (kebetulan kerjaan berhub. dgn sistem ini). setelah dicek, qris ""palsu"" tnyt asli &amp; diterbitkan resmi o/pihak yang berlisensi dari bi. kok bisa asli tapi tipu? siapa yg bisa punya qris? a",penipuan_ewallet_qris
UID032821,YouTube,judi_online_pinjol,judi_online_pinjol,udah abis udah di bantai udah rungkad baru sadar,judi_online_pinjol
UID000525,X,malware_apk,malware_apk,"lagi rame banget nih, ada smartphone resmi di indonesia bernama inoi yang dibenamkan malware triada. ngeri banget negatifnya: pencurian data sensitif pembajakan akun pengendalian jarak jauh modus finansial ilegal sumber: [URL] [URL]",peretasan_pencurian_identitas
UID037340,YouTube,judi_online_pinjol,judi_online_pinjol,saya baru kemarin main togel menang 5jt 100. tapi tidak ke bayar saldo saya tidak naik,judi_online_pinjol
UID001939,YouTube,deepfake_penipuan_ai,judi_online_pinjol,di facebook banyak bgt yg promosi judol pake deepfake ai influencer indo,deepfake_penipuan_ai
UID035145,YouTube,judi_online_pinjol,judi_online_pinjol,indonesia itu butuh impor pemimpin seperti pemimpin korut atau tiongkok atau rusia agar korup hilang dan judol lenyap,judi_online_pinjol
UID031950,YouTube,judi_online_pinjol,judi_online_pinjol,2026 alhamdulillah bertahun tahun hidup di lingkungan pecandu judol. saya sedetik pun tidak pernah menyentuh dan masuk ke hal seperti itu,judi_online_pinjol
UID040077,YouTube,judi_online_pinjol,judi_online_pinjol,"lagi belajar sabar, ngeliat adek kuat bgt judinya. pengen kalap inget sama ibu. harusnya diapain brok?",judi_online_pinjol
UID037738,YouTube,judi_online_pinjol,judi_online_pinjol,mau lihat bang marcel sama ronal bikin video lagi..gimana reaksi para bandar setelah bikin video ini..apa ada pengancaman yg extrim..tolong buat pemerintah lindungi bang marcel kusus nya bang ronal..dia sudah menyembuhkan banyak orang dari penipuan berkedok judol,judi_online_pinjol
UID051705,YouTube,malware_apk,malware_apk,"sudah jelas emang tujuan dari ""trend apk virus"" itu untuk market siapa, ya jelas agar marketshare ios lebih gede dong video callan dari aplikasi whatssapp sambil browsing kok kamera nya otomatis mati, upload file berpuluh² giga ke drive atau sosmed kok harus ditungguin (gabisa di minimize, auto restart dr awal) entar kabarin kalo udh gabegitu lg dan masih pede dengan slogan ""apa itu ram"" ?",malware_apk
UID000856,X,judi_online_pinjol,judi_online_pinjol,"awalnya cuma coba-coba, lama-lama ketagihan. awalnya hiburan, akhirnya jadi beban. sedikit demi sedikit uang habis, utang datang, masa depan hancur. judi online bukan jalan menuju kaya, tapi jalan menuju sengsara. jangan biarkan mimpi dan kerja kerasmu kalah oleh tipu daya slot. [URL]",judi_online_pinjol
UID001446,X,deepfake_penipuan_ai,deepfake_penipuan_ai,para korban deepfake vulgar mahasiswa untan: teman hingga pacar sendiri [URL],deepfake_penipuan_ai
UID041982,YouTube,judi_online_pinjol,judi_online_pinjol,mantap bg..gue pecandu judol jadi sadar,judi_online_pinjol
UID036767,YouTube,judi_online_pinjol,judi_online_pinjol,cara memberantas judi online dengan efektif yaitu dengan cara menutup semua bank dan ewallet di negara tersebut,judi_online_pinjol
UID048065,YouTube,judi_online_pinjol,judi_online_pinjol,wehhhhh pernah kepikiran judol weh aku,judi_online_pinjol
UID031678,YouTube,judi_online_pinjol,judi_online_pinjol,[USER] makasih bang saya baru terketuk hati ini untuk berhenti judol setelah nonton edukasi abang saya baru sadar selama ini saya di tipu [EMOSI_SEDIH],judi_online_pinjol
UID046096,YouTube,judi_online_pinjol,judi_online_pinjol,sama kaya kisa ku ini pacar gwa hamill baru utang judi di mana mana berhenti judi kawan sebelum terlambat,judi_online_pinjol
UID004493,YouTube,penipuan_ewallet_qris,phishing_rekayasa_sosial,"mungkin no wa nya di sadap dan ada penipu sudah tau kode sandi rahasia semua di layar hp nya,saya pernah mau di tipu bolak balik ,sy tdk hiraukan,sy tdk akan pernah cek uang bank lwt hp",phishing_rekayasa_sosial
UID037052,YouTube,judi_online_pinjol,judi_online_pinjol,coba buka trik nomor togel bg marsel,judi_online_pinjol
UID039807,YouTube,judi_online_pinjol,judi_online_pinjol,"mantap pakk. gue sukaa lu bikin konten gini. hampir banyak temen gue,sodara,tetangga. pada main judi hidupnya berantakan. duit pensiunan ibu gue abis karna abang gue. semoga semua warga indonesia bisa mikir dengan adanya konten ini. jauhkan judi online. duit depo 50 bisa ganti ama roko ama ngopi udah enak. kalo ga, ditabung aja. stop judi online. terima kasih bang marsel",judi_online_pinjol
UID054053,X,penipuan_ewallet_qris,penipuan_ewallet_qris,"diduga penipuan, polisi selidiki barcode qris kotak amal di masjid raya bintaro [URL]",penipuan_ewallet_qris
UID003946,YouTube,penipuan_ewallet_qris,judi_online_pinjol,jadi itu kemungkinan untuk modal judi? weqsss sampai segitunya,judi_online_pinjol
UID047030,YouTube,judi_online_pinjol,judi_online_pinjol,endingnya ngakak gacor gacor,judi_online_pinjol
UID046625,YouTube,judi_online_pinjol,judi_online_pinjol,"ini pengalaman saya bang, pas mau 7bulanan suamiku nyoba main slot eh beruntung bneran dapat 2jt. tapi setelah itu gk nerusin lagi hehe takutnya rugi banyak",judi_online_pinjol
UID028741,YouTube,phishing_rekayasa_sosial,phishing_rekayasa_sosial,"bri sangat peduli sekali pada nasabahnya, semoga kita semua terhindar dari bahaya modus penipuan soceng, terima kasih bri, teruslah melayani negeri...",phishing_rekayasa_sosial
UID040271,YouTube,judi_online_pinjol,judi_online_pinjol,bagus nih untuk mendidik dan mengedukasi sdm rendah yg kepala batu susah dikasih paham. semoga mereka cepet tobat yg masih main judol,judi_online_pinjol
UID044996,YouTube,judi_online_pinjol,judi_online_pinjol,yang namanya judol itu intinya memacu seseorang utk terus berjudi dan menjadi kecanduan dan tanpa disadarinya bhw harta pribadi maupun keluarganya lama lama habis digerogoti.. hanya orang bodoh yg mau judol....,judi_online_pinjol
UID014198,YouTube,peretasan_pencurian_identitas,phishing_rekayasa_sosial,"ini budak tipsani, di selapan banyak yg cak ini, kalian datang be ke tulung selapan dan sekitar nya, jangan heran, kalau rumah mereka(budak tipsani ini) megah2 cak istana gale, kalau nk jingok payo ku rewangi, aku mantan wg selapan, tp sd pindah. bukan warga sane lagi skrg.. hati2 dg segala modus yg mengatas namakan bank, undian dll, jng mudah percaya dan jng mudah panik itu kunci nyo, biar dk jadi korban,",phishing_rekayasa_sosial
UID005191,YouTube,penipuan_ewallet_qris,malware_apk,malware bkn cm download apk sj ngecas di tempat umum menggunakan usb jg bisa data hp pindah.,malware_apk
UID050841,YouTube,malware_apk,judi_online_pinjol,cara mengetahui alamat admin slot pace!.gedek gua pengen gua labrak,judi_online_pinjol
UID043968,YouTube,judi_online_pinjol,judi_online_pinjol,"[USER] ini saya pakai hp baru yg spek rendah bg,,kalo untk masuk ke web judol suka panas,lalu ngelek sendiri,,biar susah untk main judol nya,,kalo minjam hp org lain kan gak mungkin,malu rasa nya..",judi_online_pinjol
UID042796,YouTube,judi_online_pinjol,judi_online_pinjol,nice sebar luas biar semakin kurang peminat judol setuju banget bang marcel,judi_online_pinjol
UID037723,YouTube,judi_online_pinjol,judi_online_pinjol,"semoga 2025 ini gw bisa pulih dari judi online. doakan teman"". aminnn",judi_online_pinjol
UID032195,YouTube,judi_online_pinjol,judi_online_pinjol,aku umroh dari duit judol juga bisa,judi_online_pinjol
UID038224,YouTube,judi_online_pinjol,judi_online_pinjol,"terimakasih bang edukasinya,emang judol bangsat udh 6thn lebih main judol rungkad dah ratusan juta kali,.,stop stop yuk kawan",judi_online_pinjol
UID048008,YouTube,judi_online_pinjol,judi_online_pinjol,kombo maut judol pakek pinjol,judi_online_pinjol
UID053969,X,penipuan_ewallet_qris,penipuan_ewallet_qris,kabar terbaru iman mahlil yang tempel qris kotak amal palsu di masjid jakarta [URL],penipuan_ewallet_qris
UID040245,YouTube,judi_online_pinjol,judi_online_pinjol,"percuma mereka di kasih tau.. orang yg paling optimis di muka bumi ini yah penjudol.. susah di nasehati,rela kelaparan demi judol",judi_online_pinjol
UID000860,X,judi_online_pinjol,phishing_rekayasa_sosial,"ini jadi sarana para dc &amp; fc pinjol untuk melakukan teror ke nasabahnya polda jawa timur membongkar sindikat penerbitan sim card &amp; otp ilegal yg menggunakan data nik curian dari web gelap. polisi menangkap 3 tersangka dan menyita 25.400 sim card, 33 modem pool, serta 11 laptop. [URL]",judi_online_pinjol
UID043053,YouTube,judi_online_pinjol,judi_online_pinjol,link bokep di blokir masa link judi kagak,judi_online_pinjol
UID000918,X,judi_online_pinjol,judi_online_pinjol,"tetep open ya guys cuma jarang promo aja, buat yg punya pinjol spaylater spinjam gopay kredivo dll udh pusing bayar nya ? sini konsulin ke aku yang telat bayar dan jatuh tempo konsul dulu aja di jamin aman ya zonauang",judi_online_pinjol
UID046454,YouTube,judi_online_pinjol,judi_online_pinjol,wihhh gilaa bangett judol ini yaa [EMOSI_TAKUT] [EMOSI_TAKUT] [EMOSI_TAKUT],judi_online_pinjol
UID031965,YouTube,judi_online_pinjol,judi_online_pinjol,kemenangan yang mutlak didalam bermain judol atau slot adalah.... b e r h e n t i - m a i n,judi_online_pinjol
UID054482,X,peretasan_pencurian_identitas,peretasan_pencurian_identitas,[USER] warga usulkan pejabat dihukum tembak dikepala dan diliput semua media jika terjadi kebocoran data.,peretasan_pencurian_identitas
UID042402,YouTube,judi_online_pinjol,judi_online_pinjol,semoga banyak yg sadar bahwa judol itu penipuan,judi_online_pinjol
UID002419,YouTube,deepfake_penipuan_ai,judi_online_pinjol,"iklan judol gak di kolom komen, video palsu kaya ai hama banget sumpah. udh di kolom komen nyampah, video promosi rugiin artis/konten kreator gegara pake ai. makanya sekarang aku gak gampang percaya, ayahku hampir ketipu ngaku dari taspen, padahal bukan. cari uang susah iya tau tp kalo rugiin orang lain sampah banget kalian penipu. kalo love scam kayanya dari dulu udh ada, cuman jaman sekarang makin canggih. sekali lg ayahku kena dan kirim ke penipu 27 juta, sampe kapanpun gak akan ikhlas sih moga aja yg udh makan tu uang ayahku hidupnya lebih sengsara. hati-hati kalo ortu pegang gadget trs main facebook atau tiktok, gampang banget kena scamnya.",judi_online_pinjol
